formula,n_atom,a,b,c,alpha,beta,gamma,density,unique_elems,is_dup,cif_path,source
Cs2Ce3Dy3Y3Th5U2TlIn2Cu3Si2Sn3B6Sb3As4Ir3Pd3Rh(Au3Se8)2,71,4.94892168,6.19956732,6.43931723,95.34755707,94.27258301,90.6427536,70.16665287354179,19,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0003.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0003.cif
Li4Gd4Y2TlCr2Cd4In2Ga2NiGe2AsP3Pd6Pt8Se11I12Cl5O2,72,4.9812607799999995,7.19046164,7.41947699,119.94718933,107.5216217,87.93739319000001,54.46785669708858,18,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0004.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0004.cif
BaSrLa3YAl3Tl2In3CuNi4Ge2BiP4Pd4S9Cl3O,43,4.46333647,5.52844286,6.22832155,115.66661071999998,89.64944458,89.77853393999999,38.096276395434764,16,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0005.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0005.cif
KBa3La2Tb6DyYHoTh2Ga4FeCo3Cu2Ni7Sn6P11Au6(Se4I)2,67,4.1867771099999995,7.617834089999999,9.85734558,91.82069397000001,92.32991028,96.16941833,35.82033906608946,18,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0006.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0006.cif
K2RbGdU8CrGaSi2Ni2Te10P4PdRu2AuCl7,43,4.072299,4.320615289999999,4.85554743,93.07030487,88.81633759,97.76748657,91.82960833520846,14,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0007.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0007.cif
K3RbTbU8GaSi2Ni2Te10Mo2As2P4PtRh2BrCl3,43,4.072299,4.320615289999999,4.85554743,93.07030487,88.81633759,97.76748657,95.05092670898529,15,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0008.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0008.cif
K3RbBaTbU9Si2Ni2Te10As2P5PdRhAu(NCl)2,43,4.072299,4.320615289999999,4.85554743,93.07030487,88.81633759,97.76748657,96.2843578204116,15,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0009.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0009.cif
K2RbGdZrU7GaSi2Ni2Te10MoAsP2Rh4AuCl7,43,4.072299,4.320615289999999,4.85554743,93.07030487,88.81633759,97.76748657,92.08845669140275,15,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0010.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0010.cif
Ba8LiLa2TbCeGd2ErGa3SnB2PPt4S20N,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,45.2504262075966,14,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0011.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0011.cif
CsBa4LiLa2Gd2Tm2BeAlGa4Sn2B2PPt2Pb3(S9N)2,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,43.66905943417153,16,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0012.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0012.cif
Cs2SrLa2Nd2Gd2ErTmAl3Ga4BP2Pt4S15(I3N)2,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,46.08578985034995,15,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0013.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0013.cif
Ba6LiLa2Tb2GdZrUSn2B2P2H2Ir2Pt2PbS14I3(NO)2,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,46.69679898731186,18,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0014.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0014.cif
Ba5La2Gd2Tm2Ga4SnB2PPt4Pb2S19INO2,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,45.97355500393623,14,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0015.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0015.cif
Ba7LiLa2TbGd2TmAlGa4B2PPt4PbS19N2,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,44.01543346920527,14,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0016.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0016.cif
Ba4Sr2LiLa2Gd2Er2AlGa5SnB2PPt2C2S13I5N3,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,42.20944455748077,16,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0017.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0017.cif
Ba5SrLa2Gd2Tm2Ga4Si3B2AsPPt4CS14I3NO2,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,43.91790910550329,16,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0018.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0018.cif
Ba3SrLa2NdGd2Er2InGa5Sn2B2PPt2PbC2S13I4(NO)2,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,44.6785772568419,18,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0019.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0019.cif
CsSr2LaTb2CeNdGd2AlGa2Sn3B3IrPt3Pb2CS15I6N,48,5.11456823,5.07620716,7.05868673,70.1812439,69.13948822,60.55068588,49.78370032791769,18,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0020.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0020.cif
Na4La3YbMg2Sc2UPaZn2Cd2InSnGeAs3PCSe4S17N8ClO7,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,27.065464300674595,20,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0021.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0021.cif
K2Na2La3YbBe3Al3ZnCd2InCoSnGeBi2As4Ru2Se4S17N12O,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,27.898274093073514,19,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0022.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0022.cif
K2Na3La3ScU2PaBe2Al2Zn3Cd2BiBAs2PRu2PtSe4(S3N2)6,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,29.728678304266225,19,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0023.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0023.cif
K2Na2La3Yb2ScUPaBe2Al2Zn3SnGeAs2PRu3CSe5S19N11,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,28.48707945765302,19,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0024.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0024.cif
Na3La2HoMgScU2PaAl2Zn2Cd2BiB2SbAs3PRuPtCSe4S19N7ClO4,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,30.284813066793525,23,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0025.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0025.cif
RbNa3La2Yb2Sc2U2Be2Al3Zn3CdInCoGeB2Sb2Se4S24N5Cl2,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,28.285045799699994,19,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0026.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0026.cif
CsKNa3LiLa3UPaBe2Al4Zn3CdSiGe2BiB2As2RuSe4S15IN9ClO3,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,27.203973294711393,23,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0027.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0027.cif
K2Na3LiCaLa2YMg2UAl4Cd2InSiSn2GeAs2Se4S14N16O3,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,22.85602515903704,19,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0028.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0028.cif
CsRbNa2LiLaMgSc2U2Be2Al2Zn3CdInGe2BSbAsP2RuCSe4S22(N3O)2,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,25.620487748768323,24,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0029.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0029.cif
K2Rb2Na2La2HoMgScUPaBeNb2AlZn3Cr2CdP2RuPtSe4S19N12Cl,63,5.14198351,6.122078420000001,6.60817671,84.47502899000001,82.72527313000002,85.29515076,27.53571123806397,22,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0030.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0030.cif
Cs5KUAlGa2Te3MoPSe10I,26,7.31724262,8.818923,12.23547745,86.69069672,90.56213379,90.76702881,5.339551305070059,10,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0031.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0031.cif
Dy5AlCu6SnHg4Ge5(SCl2)2,28,4.94318438,6.498798849999999,9.76268578,101.84445953,106.65139008000001,89.31536102,15.327063344801982,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0032.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0032.cif
PrLu2Cd2In2Se3S5,15,4.15640116,4.976078510000001,8.52970982,98.15302276999998,97.6802063,110.90106201000002,13.944201591198429,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0033.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0033.cif
Ti6ZnPbSe4S7,19,6.12650824,6.217355249999999,6.54297781,91.03198242,76.87065887,81.78866577000001,7.6148999028047655,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0034.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0034.cif
Na2Ca2NdY7Cu5NiIr8(SeO3)2,34,7.217132089999999,7.055715079999999,7.58918571,81.29045105,88.71766662999998,105.32525634999999,13.825350877480128,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0035.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0035.cif
Ca3YbNdZnGa4CuSnPd9S4,25,5.01177263,7.42711926,8.00937653,76.65261078,75.94023132,81.69662476,12.15145324517044,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0036.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0036.cif
LiLaDyY2TiFe4CuNi(P3S2)2,22,3.6528568300000006,4.27479839,7.79970837,90.94515991,91.23073578000002,90.46115111999998,16.282062893920845,10,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0037.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0037.cif
CaU2CdCuRh4Se4S7,20,5.28395271,7.126818180000001,7.28089142,118.88897705000001,89.45485687,89.6297226,11.373234392912762,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0038.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0038.cif
SmErThTi4V2Ni4Hg2As3P4W2N,25,4.79334021,5.96252346,7.81169605,102.60404968,106.93315125,88.22901154000002,17.611674636078643,11,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0039.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0039.cif
RbMg2Ge2Te7Au3(SeCl)2,19,5.39274693,7.59165573,11.20005035,93.61255646,91.05712890999999,91.7972641,7.2343964740794595,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0040.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0040.cif
Dy4TaTl3P4Pd4Se4O,21,3.8360467000000003,7.08896494,8.37177277,90.68195343,90.33834839,89.67098999,16.96402491410912,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0041.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0041.cif
Gd3BeAl3TlCu2P6Pt3S7,26,4.38231993,5.38541794,8.14535236,91.47268676999998,89.23090363,90.18563843,16.321888837525858,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0042.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0042.cif
K5Li3Pr3Ge2Se6S7,26,7.30463314,7.53255749,8.1001997,82.30253601,76.23913574,77.51574707,5.846651843141229,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0043.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0043.cif
ScCd2FeAsS3O4,12,3.66704011,3.64691925,9.74713326,91.58517456,91.0085907,118.03173827999998,8.100472730998916,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0044.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0044.cif
KRbCe2DyFeNi5P6(PdSe2)3,26,5.00425291,8.2827034,8.99637127,112.32569885,92.06941223,90.74125671,9.13464306607679,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0045.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0045.cif
Ba2Ni11GeSe6S8N,29,6.14934397,6.48124504,6.92677975,100.72209167,83.37456512,90.17095947000001,10.708276537556799,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0046.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0046.cif
BaCaLaY2Sb2Te6(PPt)3,19,3.9475522,6.65693092,7.33393335,116.00383759,90.6723938,92.61932373,20.947329757578014,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0047.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0047.cif
La2Ce3ScCu2(PdS3)4,24,4.66871738,4.7042379400000005,8.4688158,101.54847717000001,104.09088135,90.12653351000002,15.812360274092716,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0048.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0048.cif
Ba2PrEuAlNi3Sn2(Se4S3)2,24,4.78065205,5.6801486,9.42160988,100.77348328,104.18264770999998,89.80470276,12.497356560580823,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0049.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0049.cif
Ca2Ce3Cu3Si5Ni(Pd2O)3,23,5.79927397,6.382348539999999,7.71934271,100.56957245,106.60927582,89.90583038,9.742251843712644,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0050.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0050.cif
LiCa3Pd4(PtI3)2,16,5.08677292,5.04434299,5.7221694,100.87620544,104.22271729,91.75439453,20.316199598689288,5,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0051.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0051.cif
Cs3KCo2SnHgMo4(PBr2)4,24,3.39304066,5.593666550000001,6.423316,94.77194214,90.50349426,90.18275451999999,27.636632519093734,8,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0052.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0052.cif
CsNbCu3Te8P(Pt2Se)2,20,4.315019610000001,4.463925360000001,9.23739624,91.01861572000001,92.44606780999999,90.82673644999998,22.48519918465072,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0053.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0053.cif
NaCaCeSnGe3AsPPd7F6,22,5.08906555,5.30337715,5.94099808,111.92730713000002,92.05567168999998,89.80149841000001,16.809238061231714,9,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0054.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0054.cif
BaYb2CrCu4PbS10,19,4.43661022,4.448945999999999,8.89639282,99.96023559999999,101.22007751,94.36721039000001,12.979455004475309,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0055.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0055.cif
DyY5Ni3Sn2P6Se5,22,4.12428379,5.85279799,11.27778339,99.81185913,101.77483368,90.14842224,10.13241949975074,6,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0056.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0056.cif
Na3SmAgHgTe4(SeO3)2,18,5.85455847,7.076143260000001,7.32312775,110.29695129,88.57400513,88.32887268,7.548955185157798,7,0,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_full_no_filters/cif_clean/eval_gen_FM1_0057.cif,/mnt/tank/scratch/kkapranova/con_cdvae_project/outputs/processed_20251001_011849/cif_all/eval_gen_FM1_0057.cif
